objectid,hawaiistgrdsownerlulcarea,perimeter,landcover,featureuid,createdate,createdby,modifieddate,modifiedby,agency,deliverydate,sourceid,severity,publishdate,comments,st_areashape,st_perimetershape
790,404534.111,2666.924,Commercial and Services,{C41FC92F-133C-4CE2-B658-0D334756E5C3},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,404521.956470383,2666.87716477963
755,1397423.551,7715.49,Residential,{E50BECCC-EE6D-4F3E-A522-D2E41EC26DAB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1397381.82680516,7715.38246564102
756,555943.95,3738.016,Nonforested Wetland,{ECBE0F6A-8CCE-4CD3-959E-1DE176850D22},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,555940.722874669,3738.00529601348
757,203011.088,2343.29,Commercial and Services,{28F2B179-A98D-4127-AB0A-061F2B9FC37B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,203010.05469427,2343.28315418047
758,371566.721,2749.293,Shrub and Brush Rangeland,{94F4147D-6C91-40CB-948A-D55A187DAAAB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,371564.530457619,2749.28403167929
759,442156.616,3690.541,Other Urban or Built-up Land,{54A64CDB-4CB0-4E22-A73A-2E7A6FA7EBB2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,442143.370362729,3690.52307809287
760,71749.074,1203.738,Other Agricultural Land,{E41DF702-788B-4060-827B-420453086957},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,71746.9520290604,1203.72538352648
761,108144.25,1470.012,"Transportation, Communications and Utilities",{3F724F4E-6C5F-4A1E-BE9D-1547CD185CDC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,108143.623565727,1470.00828698925
762,147198.202,1669.742,Transitional Areas,{C0E70E54-83F1-4945-901C-901FA5A9BDA6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,147193.813055325,1669.72724455763
799,55900.044,877.331,Other Urban or Built-up Land,{37A925CA-EA93-4C26-ADD8-6E23F612F002},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,55898.3504967826,877.315175123209
985,66686.361,1041.458,Residential,{D0FA8221-CABC-43B4-9DC0-CEA8DF80CD34},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,66685.84420121,1041.4529850275
763,843788.735,5138.158,Residential,{722DDCEE-5C1A-466C-901E-DD0BC868BB86},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,843783.804927771,5138.14164873896
764,583885.379,3405.796,Mixed Rangeland,{C66198C6-14D0-469D-BD41-F2DE0CF1B161},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,583881.964195655,3405.786424497
765,1117593.622,6871.912,Other Urban or Built-up Land,{8466406A-427E-49EB-B016-E0F16259FB90},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1117560.42318527,6871.81549660119
766,1791014.884,8656.884,Commercial and Services,{B8553EFB-91F3-4636-BF59-C104C64DF01E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1791004.4693344,8656.85866558347
767,206674.702,2570.653,Other Urban or Built-up Land,{C91921AD-5398-4587-AD08-2F0F556369F0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,206673.506100176,2570.64501418759
986,39091.939,782.124,Commercial and Services,{8121BCDB-A562-4BC1-B9B5-AE505B634C94},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,39091.6270511958,782.120149759022
769,353173.698,3654.283,Bays and Estuaries,{83C9B842-EC57-46D4-80C6-9FB00A0A7F6C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,353163.127867762,3654.23156435183
770,188045.612,1716.211,"Transportation, Communications and Utilities",{DE10DF49-03FB-46FD-98B9-84D991E74604},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,188044.546013034,1716.20680305089
771,405354.113,2790.809,Industrial,{DC4EA835-E262-49A2-99DB-FCABEDE9CE1F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,405351.775358536,2790.80119971619
772,210125.017,3018.385,Other Urban or Built-up Land,{E2A356A0-3C30-46B2-B04C-973BAEB66906},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,210123.765250199,3018.37455865938
773,303279.68,2796.271,Residential,{0BF823C4-E613-4646-82DB-9D3E52D033A6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,303277.906879323,2796.26224719435
774,61496.58,1062.441,Other Urban or Built-up Land,{992DCC95-7F17-4E2B-8E44-63B85C910270},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,61496.2175428567,1062.4381602947
775,439444.151,2702.504,Other Agricultural Land,{A23B86A7-067D-4AD2-8DA5-F56449BBAB79},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,439442.426691584,2702.49726000802
776,924050.981,4774.568,Mixed Urban or Built-up Land,{156D9486-BEDA-4D18-BB32-E019B4EC4BD0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,924045.678142127,4774.55334993836
777,152626.454,1621.967,Commercial and Services,{CB21D07A-9753-4877-95CC-1CC17C50AB3C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,152621.881839243,1621.94373543698
778,152500.138,1918.047,Transitional Areas,{CA2D5B7D-846C-48C1-9693-4A6E54778882},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,152495.570991879,1918.02344174571
781,709785.162,5755.572,Other Urban or Built-up Land,{49979E94-9655-4F1C-BC4F-6159BE24FBAA},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,709781.077846705,5755.55422361587
782,146253.12,1442.168,Commercial and Services,{20886EA6-D938-4C75-8B41-2BC5386A62A5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,146248.762380289,1442.14445762671
783,130749.521,1410.243,Commercial and Services,{84516549-F0C1-4806-91BD-3125D2696096},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,130745.596005422,1410.22141369706
784,311209.764,3994.766,Bays and Estuaries,{03D3EECD-937D-49EA-B91D-199B9FF1E3F4},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,311200.394516344,3994.70330066232
785,136886.874,1957.668,Other Urban or Built-up Land,{D70C412A-70E4-4AB2-A03E-7C6A3677C992},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,136886.080028235,1957.66282832283
786,184029.031,2335.26,Transitional Areas,{ADBF427F-3874-422A-8873-E21013D72A22},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,184023.492459292,2335.21603247534
787,161676.948,1568.112,Other Urban or Built-up Land,{11747AFC-2BF4-4910-AA7E-F0F0D74E4DBE},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,161675.999691441,1568.10808574004
788,139399.416,1991.753,Other Urban or Built-up Land,{1DD3C018-20A9-4183-BCAC-7B51E0144C62},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,139398.599778674,1991.74684151791
789,259640.901,2297.028,Transitional Areas,{1C9316CB-7919-4BE8-AF2A-858CBE61DBF0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,259633.087046794,2296.98658512415
1497,106543.394,1342.64,Residential,{D1F62846-1B45-47A4-A4DE-E9363DAF92E0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,106547.37004998,1342.66434145076
791,453882.231,5091.183,Bays and Estuaries,{8972DB03-F66D-48FF-A3ED-93C72F463B8B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,453868.499430906,5091.08900230411
792,106399.88,1299.001,Commercial and Services,{77F57E47-118F-41F2-A08D-BD3BCDD170F2},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,106396.640998878,1298.97785928908
793,128036.335,1971.929,Bays and Estuaries,{54B66806-3CA4-4D69-801C-35CD9BFBBA8B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,128035.596907407,1971.92383713362
794,251977.145,2586.949,Commercial and Services,{67B8214A-B796-4CB0-9344-9E886E98CB2A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,251969.525957246,2586.89408809166
800,691843.865,3544.519,Other Urban or Built-up Land,{D15DFE1E-7553-4683-B0F3-04D15FD9EBBF},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,691839.973226938,3544.50945821058
801,1793759.503,9934.974,Residential,{D1BAC2A8-CF1B-4B85-8415-2B877C76CF76},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1793705.09548147,9934.85457845052
831,487946.154,3599.662,Herbaceous Rangeland,{635072F6-AD21-4992-A0A8-05B4E7725F78},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,487940.634575732,3599.64134901826
795,7528093.535,26101.757,Residential,{F7060CC8-A824-4252-8DE3-F48FF203EA0D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,7528051.78545994,26101.6811216432
796,258094.801,2276.652,Commercial and Services,{12665588-2AE9-4EEA-9105-8461500CC1DD},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,258093.321896011,2276.64538394808
797,114304.46,1707.122,Bays and Estuaries,{8479267B-E800-43C6-9EE7-AA044CFFBA7C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,114300.979496937,1707.09173709554
798,81218.051,1163.243,Commercial and Services,{6873FA5E-4909-4383-890A-9551C645EF2D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,81215.5774159426,1163.22026394994
1587,60805.66,910.605,Residential,{8B6EC9C1-7A89-4F43-A18C-049D4F8DE41D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,60807.6410329835,910.619940720877
802,453747.416,4814.648,Commercial and Services,{B1AC19A8-DDDA-4EB9-880A-8FE692DB65A0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,453744.832944699,4814.63453099574
803,226583.38,2035.723,Commercial and Services,{EF54E185-26F3-424C-B308-1A4E20F23B76},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,226582.083697628,2035.71581393675
804,282984.047,2668.5,Commercial and Services,{15BD6AEE-B87E-4032-8500-C97220C72EA0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,282975.520292727,2668.4572315525
805,308210.773,2274.957,Commercial and Services,{A86999E6-AD14-4B70-B35D-127897C81D9E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,308209.022469319,2274.94960366128
806,214212.506,2172.947,Commercial and Services,{3F2798D7-B988-42DD-99D6-ED159B9209E7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,214206.012639672,2172.92073527571
807,31122.091,724.449,Commercial and Services,{4BC27B50-AE05-4397-98C3-052B13720675},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,31121.9119140084,724.447224990064
808,541153.838,4966.29,Other Urban or Built-up Land,{4D7BFD4E-B39C-4962-BE43-E024ED3791B8},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,541150.772301988,4966.27492946918
809,97140.904,1260.356,Commercial and Services,{EE98F2A6-39EA-40C8-BB71-0B74AFD33972},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,97140.3414592241,1260.35269922161
810,95484.552,1170.371,Commercial and Services,{C4A17D62-A073-405B-BCDA-66A33F3397F4},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,95484.0076588147,1170.36745595933
811,330543.837,2429.121,Bays and Estuaries,{31FBA56B-386B-4304-94D2-33F4032B0295},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,330533.801134627,2429.08719204296
812,998825.292,5290.144,Commercial and Services,{FBF7B20A-411F-4DC1-91CC-631750D75240},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,998819.728730636,5290.12843576784
813,100510.538,1565.33,Commercial and Services,{1995090C-C1A6-454F-B6EB-9EA0E2684168},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,100509.967145388,1565.32428809909
814,763999.744,3758.091,Other Urban or Built-up Land,{6E987814-525D-43F0-B96F-CE300D501749},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,763995.513540101,3758.08124003849
815,563696.93,3873.143,Shrub and Brush Rangeland,{8126429D-05FB-4CDD-BEAE-B6A4BDB69058},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,563693.80804069,3873.13165026293
816,169395.593,1696.225,Commercial and Services,{A88041BB-BA71-44B4-95E6-810838BC4A26},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,169394.668710972,1696.21973718238
817,753392.524,4599.387,Beaches,{74679667-9FE1-4261-A0EC-D768CB95F4D1},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,753376.361368915,4599.33181672714
818,35177318.022,97354.618,Shrub and Brush Rangeland,{9FFDE863-E6DE-44D2-BA47-CFD6F3B19946},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,35176857.0949127,97353.9780177131
819,849574.511,7776.435,Beaches,{B3EA8933-C61A-4A79-B5FC-4E4942608302},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,849565.649918965,7776.4020871146
823,7315054.076,16797.197,Shrub and Brush Rangeland,{883E1704-97E5-4D80-9C4A-7E9EE6110F6E},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,7314977.77139673,16797.1204477727
824,53592.196,922.644,Commercial and Services,{4734C9DA-B481-4119-ABE7-3FC0F410894F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,53591.6323020419,922.640505793462
825,537815.879,4120.573,Beaches,{6955C251-ABF5-41FC-BB09-9F8D3630EB76},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,537810.411170367,4120.55910221097
826,891076.981,5156.104,Sandy Areas Other than Beaches,{5F50BB13-3C02-4518-90EE-CEA868D397E3},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,891066.843371311,5156.07392545195
827,99288.683,1285.331,Other Urban or Built-up Land,{02862D00-81A0-4002-B838-2C0E28B9FAFC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,99287.6303600449,1285.32332873059
828,26290261.712,60579.492,Herbaceous Rangeland,{45B5124E-E309-468A-B51E-DD5DDAC69145},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,26289971.4203509,60579.2157507965
829,179881.775,2098.1,Beaches,{87FB376D-5F6D-4192-A6E7-0359901AC468},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,179879.66281622,2098.08783377766
1818,46461.27,882.394,Residential,{646580DE-A3FC-46A6-9DF5-263D99951254},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,46461.1485978523,882.39400676987
833,751411.409,6360.802,Bare Exposed Rock,{069E4021-D8C7-4264-82EE-FEAF50198DC7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,751401.04391177,6360.77708784534
834,46747597.952,83705.397,Cropland and Pasture,{B364E610-7428-4ACA-8854-B2EF64C65E5C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,46747043.0574089,83704.9396133343
835,3722624.735,14100.803,Mixed Rangeland,{154C6E62-DB25-4871-A7A5-8B60A21BDD09},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,3722575.17301212,14100.7213398236
836,527285.283,4981.013,Other Urban or Built-up Land,{A161579A-69E4-407D-8B6E-D0939D583AAC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,527280.428001755,4980.98449214569
837,104096.62,1361.213,Commercial and Services,{67073C47-F650-4C34-AD28-4D8BC613A6AE},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,104095.689514976,1361.20758954232
838,290535.233,2514.39,Herbaceous Rangeland,{97F76631-36CF-4DED-B52C-855047B1542F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,290531.260392181,2514.37661418594
839,178177529.459,137173.438,Evergreen Forest Land,{08B2050E-1236-4BEF-8624-754326F3F269},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,178176219.646064,137173.243881518
845,420642.663,3044.73,Shrub and Brush Rangeland,{55886D86-4EA4-4243-BFC0-0E32BA0F3908},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,420638.313944345,3044.71245231591
840,2277740.111,7253.654,Evergreen Forest Land,{A7D4AA1D-4F09-49FB-8109-D066533F2FA4},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2277708.46114474,7253.61978031734
841,876114.25,4780.847,Herbaceous Rangeland,{989691F1-4030-4F8A-A81D-CAB50A6D1C0C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,876106.281507061,4780.82328690174
842,1501280.763,9482.112,Bare Exposed Rock,{AE0D936D-7D2C-46BA-A543-5E24D5E4989D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1501262.92664332,9482.08438728021
843,1411819.738,9917.23,Herbaceous Rangeland,{0446D7C7-7FFD-4CD1-B6DF-55ECE5ECB959},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1411800.64575687,9917.17072033302
844,246963.777,1933.087,Bare Exposed Rock,{D9636932-9B1C-415B-8BD1-93B736490196},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,246961.252561992,1933.08132117257
846,57247.422,1125.264,Commercial and Services,{9DF1F8A8-CD7A-457E-AE6A-C66E099FD1D1},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,57246.6874432913,1125.25798491268
848,794732.527,4714.461,Shrub and Brush Rangeland,{AD3528E2-C747-494A-AA03-1D840B20808C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,794724.212408834,4714.43723558759
849,847093.904,4415.541,Shrub and Brush Rangeland,{863B1D94-6D96-49E8-8A5E-50E9A35DC100},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,847085.283522035,4415.51484145342
850,618189.446,3702.946,Shrub and Brush Rangeland,{E6218BAA-B170-4F69-BFB7-2AAF238D3330},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,618181.269285595,3702.93248761402
851,2151464.644,7335.2,Shrub and Brush Rangeland,{EA7F3FBA-78C3-4251-B634-BDDFB8E1BB0B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,2151502.99316363,7335.25431843184
852,5618320.706,14587.201,Herbaceous Rangeland,{5B25BF16-0C27-4CB2-913B-6DC8F17C1FBC},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,5618256.42158933,14587.1337517534
853,40085189.973,49676.695,Cropland and Pasture,{010D3EB0-738F-415D-A582-5D3340D12083},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,40084764.6434006,49676.3865338629
857,627369.626,3437.231,Herbaceous Rangeland,{2599CBEA-B358-49EA-8D4D-0CDBC7222007},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,627363.541199364,3437.21622930042
858,543550.011,3462.079,Bays and Estuaries,{20B5D7F4-F22C-4B20-96BA-28234008211A},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,543545.191212088,3462.0598266073
859,1769593.51,9323.444,Evergreen Forest Land,{BC9D42DE-69CA-4BAD-A902-F82791419C75},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1769569.67638783,9323.38665956156
860,261036.416,2016.108,Mixed Rangeland,{FC95A576-D79A-4B6F-BB8B-8011BC963589},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,261034.140199726,2016.10032784541
861,391742.138,2505.164,Bays and Estuaries,{B690E1D5-4C0F-4483-A293-A0A0036B5861},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,391738.805574419,2505.15366337561
862,100968.185,1290.965,Other Agricultural Land,{F92BE7F7-D1B2-4BBE-B051-E006ABF76B27},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,100966.937189401,1290.95755912077
863,70050.822,1197.172,Other Agricultural Land,{D0A39DE5-57FA-4C3F-882A-2A532B7FCE54},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,70049.9574898119,1197.16514975171
864,240052.812,2485,Beaches,{09A1AFF9-F692-49A4-AB2B-12C5CAE8458C},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,240045.760998173,2484.95096322129
865,96053.219,1396.888,Other Agricultural Land,{2862C51F-5971-4166-81E7-EA69A14E62B5},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,96052.100987534,1396.8814960464
2352,32130.455,723.28,Other Agricultural Land,{17608645-3908-4AE0-86F5-EDB5B42E2750},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,32130.1958446399,723.277380623488
867,204498.466,1969.936,Evergreen Forest Land,{8455B646-93C6-4D7E-B3F8-DCF46C4800EB},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,204496.248495987,1969.92838357188
868,140851.094,1558.984,Cropland and Pasture,{6A90F082-0F48-4F07-8540-669D087158A4},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,140849.239987495,1558.97675786754
869,74099.603,1337.773,Residential,{A5A1333E-D419-4E5F-BD7E-8FCBF70E12E6},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,74098.601518524,1337.76542944184
870,81599.822,1123.045,Residential,{BE0706C8-2921-4E13-9B01-EE271F1C9FAD},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,81598.6995354551,1123.03881564641
871,1645865.083,8749.614,Mixed Rangeland,{354A0968-7EAC-42AE-AEA2-199172C7037D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1645843.90207599,8749.55063816734
872,43501.167,830.858,Other Agricultural Land,{A4AB9621-FBD6-44AF-A362-2117E9C8C6AE},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,43500.6634945548,830.853211252525
873,171080.187,2199.565,Herbaceous Rangeland,{EE50BC77-33EE-447B-8121-60C083B28769},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,171083.91273576,2199.596914788
881,397944.962,3007.103,Evergreen Forest Land,{21C6FFC0-C528-4C7A-9173-AF638980F37D},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,397941.602079484,3007.08759787671
882,25399.997,651.99,Residential,{F9ED0166-4251-4599-8FDF-BE1B7E36856F},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,25399.6610076405,651.984749301092
883,42829.799,936.224,Commercial and Services,{02C0FFB1-E853-437B-8158-62FC63560313},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,42829.2652614373,936.218409096995
884,373996.631,2688.634,Evergreen Forest Land,{85AC6B0F-702C-45A9-A7D5-ED402FC8DC47},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,373993.296129906,2688.62484013811
874,1703254.035,8830.133,Herbaceous Rangeland,{F504EB3E-254A-4CCB-A22F-2EA9AD725F1B},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1703291.9854338,8830.23359341531
875,232499.383,2175.499,Other Urban or Built-up Land,{93B2FE93-447A-4A57-8EF9-C4045AE489A9},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,232496.28105915,2175.49058510047
885,635256.357,4293.05,Evergreen Forest Land,{AD6102BE-0CB5-4569-BC3A-33627DEC9EB0},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,635249.626652283,4293.02723773954
886,107639.324,1570.407,Residential,{6090C1B6-6320-4DB4-A61E-B24A836EF6CF},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,107637.961221257,1570.39989501975
887,33920231.902,67268.602,Shrub and Brush Rangeland,{2539ED33-702B-4701-924E-E9DD1206E5B7},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,33919876.9865579,67268.2596690685
888,1198783.516,5054.15,"Transportation, Communications and Utilities",{DE7C7C37-A439-421F-8DB3-C5E74BB08428},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,1198770.02282741,5054.1177626139
889,224150.344,1991.787,Evergreen Forest Land,{45155894-A04C-43B7-9B81-C8034FC80985},, ,,, ,2016-09-13T00:00:00.000Z,,,1899-12-30T00:00:00.000Z,,224148.079937462,1991.78057807276
